Ticker,ClosingPrice,OpeningPrice,PriceChange,PercentChange,HourOfLastTrade,Suspicious
2TRU,55,101,46,-45.54455446,16,NO
Y0LZ,9,22,13,-59.09090909,10,NO
UBJP,18,59,41,-69.49152542,14,NO
DH5J,22,24,2,-8.333333333,15,NO
DBWM,9,14,5,-35.71428571,15,NO
V20F,5,53,48,-90.56603774,14,NO
K2KI,11,12,1,-8.333333333,15,NO
H3XQ,27,48,21,-43.75,15,NO
1ROG,13,80,67,-83.75,11,NO
GARC,18,46,28,-60.86956522,17,NO
XCCN,0,14,14,-100,14,NO
LJU5,12,11,-1,9.090909091,11,NO
21Y5,6,4,-2,50,11,NO
4U0Z,23,51,28,-54.90196078,16,NO
2T0Y,2,11,9,-81.81818182,15,NO
VLDE,11,0,-11,Infinity,17,NO
GZUU,40,45,5,-11.11111111,9,NO
ZUZ3,10,55,45,-81.81818182,16,NO
DBLL,45,98,53,-54.08163265,17,NO
3PMW,4,73,69,-94.52054795,15,NO
1ZNS,10,24,14,-58.33333333,10,NO
4U0Z,20,51,31,-60.78431373,9,NO
K2KI,7,12,5,-41.66666667,10,NO
VSJV,71,84,13,-15.47619048,11,NO
XIQY,91,67,-24,35.82089552,12,NO
XIHC,40,71,31,-43.66197183,9,NO
BRC2,0,18,18,-100,16,NO
K2KI,11,12,1,-8.333333333,10,NO
B5YG,2,0,-2,Infinity,13,NO
1ZNS,6,24,18,-75,15,NO
0U0B,20,54,34,-62.96296296,10,NO
SWDN,7,7,0,0,14,NO
BW5P,14,59,45,-76.27118644,11,NO
HKPE,0,0,0,NaN,12,NO
VZXG,0,3,3,-100,13,NO
SUR1,13,27,14,-51.85185185,14,NO
SKGG,19,34,15,-44.11764706,10,NO
3IP1,9,5,-4,80,11,NO
AXTV,14,6,-8,133.3333333,14,NO
UXWV,46,74,28,-37.83783784,10,NO
OHBR,17,77,60,-77.92207792,15,NO
YVGA,38,73,35,-47.94520548,17,NO
M5BI,13,14,1,-7.142857143,11,NO
WSZR,34,27,-7,25.92592593,11,NO
AXTV,13,6,-7,116.6666667,10,NO
Q3DH,90,92,2,-2.173913043,15,NO
DH5J,21,24,3,-12.5,13,NO
NRRO,30,61,31,-50.81967213,11,NO
YCRV,58,70,12,-17.14285714,10,NO
FX4F,7,56,49,-87.5,15,NO
ANNV,64,93,29,-31.1827957,13,NO
C42A,64,96,32,-33.33333333,9,NO
0U0B,25,54,29,-53.7037037,14,NO
DBZG,0,14,14,-100,12,NO
K2KI,4,12,8,-66.66666667,15,NO
FFSE,0,56,56,-100,13,NO
JQTM,21,60,39,-65,16,NO
XUDH,10,14,4,-28.57142857,11,NO
HXA2,1,11,10,-90.90909091,11,NO
OKIB,43,59,16,-27.11864407,13,NO
2TRU,57,101,44,-43.56435644,11,NO
GSWR,0,10,10,-100,13,NO
G3XP,0,52,52,-100,16,NO
Y0LZ,9,22,13,-59.09090909,12,NO
AXTV,12,6,-6,100,14,NO
REZR,28,69,41,-59.42028986,11,NO
CIAW,42,92,50,-54.34782609,14,NO
HXA2,0,11,11,-100,14,NO
UUYC,10,11,1,-9.090909091,12,NO
JM3Q,77,85,8,-9.411764706,11,NO
JWUI,0,3,3,-100,12,NO
VLDE,6,0,-6,Infinity,15,NO
11H1,56,94,38,-40.42553191,13,NO
BEHY,79,98,19,-19.3877551,12,NO
UBJP,18,59,41,-69.49152542,14,NO
UYP5,1,2,1,-50,14,NO
BF0G,13,70,57,-81.42857143,16,NO
HXA2,0,11,11,-100,10,NO
FFAU,0,7,7,-100,12,NO
GARC,22,46,24,-52.17391304,14,NO
GHRC,79,82,3,-3.658536585,9,NO
FFSE,0,56,56,-100,14,NO
5T3E,13,34,21,-61.76470588,13,NO
ALNY,87,91,4,-4.395604396,12,NO
Q3DH,91,92,1,-1.086956522,14,NO
JEKQ,0,0,0,NaN,14,NO
1PZ2,0,25,25,-100,11,NO
UH1P,4,58,54,-93.10344828,11,NO
WTKH,45,99,54,-54.54545455,14,NO
XX45,8,4,-4,100,16,NO
L3AP,17,46,29,-63.04347826,15,NO
S0PH,4,9,5,-55.55555556,10,NO
0KO1,0,11,11,-100,10,NO
KV5X,1,39,38,-97.43589744,9,NO
LJU5,12,11,-1,9.090909091,13,NO
2T0Y,2,11,9,-81.81818182,15,NO
AHDH,7,7,0,0,14,NO
LOL4,22,47,25,-53.19148936,11,NO
3I10,50,55,5,-9.090909091,12,NO
NRRO,26,61,35,-57.37704918,11,NO
0AAH,4,49,45,-91.83673469,14,NO
CIAW,37,92,55,-59.7826087,10,YES
JM3Q,76,85,9,-10.58823529,17,NO
GSWR,3,10,7,-70,9,NO
CU14,0,26,26,-100,16,NO
SKGG,15,34,19,-55.88235294,10,NO
1ROG,9,80,71,-88.75,9,NO
LOL4,19,47,28,-59.57446809,17,NO
AXTV,16,6,-10,166.6666667,17,NO
5LCH,72,92,20,-21.73913043,14,NO
S0PH,6,9,3,-33.33333333,9,NO
MFHL,38,91,53,-58.24175824,12,NO
B5YG,5,0,-5,Infinity,9,NO
UH1P,1,58,57,-98.27586207,11,NO
UZBV,18,4,-14,350,13,NO
11H1,51,94,43,-45.74468085,9,NO
ZUZ3,5,55,50,-90.90909091,16,NO
OKIB,43,59,16,-27.11864407,9,NO
Y0LZ,12,22,10,-45.45454545,15,NO
0U0B,23,54,31,-57.40740741,10,NO
VLDE,2,0,-2,Infinity,16,NO
3HLN,7,15,8,-53.33333333,12,NO
YCRV,56,70,14,-20,10,NO
XMSH,22,65,43,-66.15384615,14,NO
AO1H,3,8,5,-62.5,13,NO
DQTM,26,50,24,-48,17,NO
0F2E,66,93,27,-29.03225806,17,NO
R4NX,0,30,30,-100,10,NO
R4NX,2,30,28,-93.33333333,13,NO
3IP1,12,5,-7,140,15,NO
HXA2,3,11,8,-72.72727273,13,NO
GHRC,82,82,0,0,15,NO
SUR1,17,27,10,-37.03703704,9,NO
UNU4,7,18,11,-61.11111111,9,NO
XIQY,91,67,-24,35.82089552,15,NO
21FQ,2,42,40,-95.23809524,17,NO
XMSH,25,65,40,-61.53846154,11,NO
HIRY,4,19,15,-78.94736842,12,NO
GZUU,39,45,6,-13.33333333,11,NO
UBJP,20,59,39,-66.10169492,9,NO
AHDH,5,7,2,-28.57142857,16,NO
KV5X,6,39,33,-84.61538462,16,NO
J1IP,16,68,52,-76.47058824,16,NO
KV5X,5,39,34,-87.17948718,14,NO
XMSH,21,65,44,-67.69230769,14,NO
XCCN,4,14,10,-71.42857143,17,NO
0KO1,0,11,11,-100,12,NO
UBJP,24,59,35,-59.3220339,14,NO
BW5P,9,59,50,-84.74576271,9,NO
XIHC,37,71,34,-47.88732394,13,NO
0KO1,0,11,11,-100,12,NO
YVGA,35,73,38,-52.05479452,13,NO
FX4F,6,56,50,-89.28571429,9,NO
QXY5,16,27,11,-40.74074074,14,NO
3G3Y,2,0,-2,Infinity,17,NO
H3XQ,31,48,17,-35.41666667,16,NO
WTKH,42,99,57,-57.57575758,17,NO
W1A3,49,70,21,-30,12,NO
LOL4,25,47,22,-46.80851064,16,NO
BRC2,0,18,18,-100,17,NO
WK0Z,3,42,39,-92.85714286,17,NO
K2KI,0,12,12,-100,10,NO
EE0S,55,72,17,-23.61111111,14,NO
DQTM,27,50,23,-46,14,NO
AXTV,16,6,-10,166.6666667,14,NO
11H1,54,94,40,-42.55319149,10,NO
1ROG,13,80,67,-83.75,9,NO
DBWM,6,14,8,-57.14285714,14,NO
XUDH,9,14,5,-35.71428571,17,NO
NRRO,22,61,39,-63.93442623,14,NO
BRC2,0,18,18,-100,15,NO
LZCW,53,92,39,-42.39130435,15,NO
DBLL,45,98,53,-54.08163265,9,NO
UUYC,12,11,-1,9.090909091,9,NO
3PMW,7,73,66,-90.4109589,15,NO
KV5X,5,39,34,-87.17948718,9,NO
JWUI,0,3,3,-100,12,NO
OHBR,12,77,65,-84.41558442,15,NO
M5BI,10,14,4,-28.57142857,11,NO
GZUU,37,45,8,-17.77777778,17,NO
21Y5,5,4,-1,25,13,NO
4U0Z,22,51,29,-56.8627451,17,NO
UYP5,0,2,2,-100,10,NO
HXA2,0,11,11,-100,13,NO
M5BI,10,14,4,-28.57142857,14,NO
WSZR,31,27,-4,14.81481481,10,NO
0KO1,0,11,11,-100,10,NO
SWDN,4,7,3,-42.85714286,11,NO
0AAH,0,49,49,-100,17,NO
DH5J,19,24,5,-20.83333333,14,NO
AXTV,16,6,-10,166.6666667,12,NO
OKIB,43,59,16,-27.11864407,12,NO
XIQY,93,67,-26,38.80597015,17,NO
VZXG,0,3,3,-100,12,NO
C42A,66,96,30,-31.25,10,NO
UXWV,42,74,32,-43.24324324,10,NO
FFSE,2,56,54,-96.42857143,13,NO
WK0Z,4,42,38,-90.47619048,16,NO
SKGG,17,34,17,-50,10,NO
2TRU,59,101,42,-41.58415842,10,NO
VSJV,74,84,10,-11.9047619,16,NO
G3XP,0,52,52,-100,13,NO
H3XQ,32,48,16,-33.33333333,12,NO
HXA2,0,11,11,-100,14,NO
V20F,3,53,50,-94.33962264,16,NO
JEKQ,2,0,-2,Infinity,10,NO
DQTM,29,50,21,-42,14,NO
HXA2,0,11,11,-100,15,NO
1ZNS,6,24,18,-75,15,NO
OKIB,45,59,14,-23.72881356,9,NO
ANNV,59,93,34,-36.55913978,9,NO
HKPE,3,0,-3,Infinity,9,NO
S0PH,6,9,3,-33.33333333,17,NO
HKPE,1,0,-1,Infinity,13,NO
0KO1,0,11,11,-100,12,NO
JM3Q,74,85,11,-12.94117647,17,NO
GHRC,81,82,1,-1.219512195,16,NO
BF0G,15,70,55,-78.57142857,13,NO
BW5P,5,59,54,-91.52542373,15,NO
JQTM,22,60,38,-63.33333333,14,NO
DBZG,0,14,14,-100,17,NO
JEKQ,0,0,0,NaN,16,NO
OHBR,15,77,62,-80.51948052,11,NO
M5BI,10,14,4,-28.57142857,12,NO
3HLN,5,15,10,-66.66666667,17,NO
MFHL,35,91,56,-61.53846154,9,NO
XX45,8,4,-4,100,13,NO
BEHY,79,98,19,-19.3877551,11,NO
11H1,51,94,43,-45.74468085,15,NO
5T3E,16,34,18,-52.94117647,16,NO
3IP1,13,5,-8,160,14,NO
EE0S,54,72,18,-25,16,NO
DQTM,29,50,21,-42,9,NO
XUDH,12,14,2,-14.28571429,16,NO
Q3DH,92,92,0,0,14,NO
FFAU,0,7,7,-100,13,NO
0U0B,19,54,35,-64.81481481,17,NO
UH1P,3,58,55,-94.82758621,10,NO
UUYC,15,11,-4,36.36363636,13,NO
GSWR,3,10,7,-70,17,NO
XCCN,3,14,11,-78.57142857,17,NO
KV5X,9,39,30,-76.92307692,14,NO
5T3E,13,34,21,-61.76470588,10,NO
AXTV,18,6,-12,200,17,NO
3IP1,15,5,-10,200,9,NO
WSZR,29,27,-2,7.407407407,14,NO
KV5X,12,39,27,-69.23076923,17,NO
QXY5,17,27,10,-37.03703704,11,NO
XX45,12,4,-8,200,17,NO
V20F,1,53,52,-98.11320755,11,NO
CU14,3,26,23,-88.46153846,14,NO
5LCH,71,92,21,-22.82608696,16,NO
C42A,70,96,26,-27.08333333,9,NO
2T0Y,0,11,11,-100,17,NO
OHBR,11,77,66,-85.71428571,14,NO
DBZG,0,14,14,-100,16,NO
SKGG,18,34,16,-47.05882353,9,NO
CIAW,41,92,51,-55.43478261,16,YES
W1A3,46,70,24,-34.28571429,16,NO
UYP5,3,2,-1,50,17,NO
HIRY,4,19,15,-78.94736842,10,NO
Y0LZ,11,22,11,-50,11,NO
UNU4,8,18,10,-55.55555556,10,NO
3G3Y,0,0,0,NaN,16,NO
XIQY,92,67,-25,37.31343284,13,NO
YCRV,55,70,15,-21.42857143,10,NO
H3XQ,33,48,15,-31.25,12,NO
L3AP,16,46,30,-65.2173913,11,NO
B5YG,7,0,-7,Infinity,16,NO
REZR,24,69,45,-65.2173913,12,NO
ANNV,55,93,38,-40.86021505,15,NO
ALNY,82,91,9,-9.89010989,16,NO
GARC,20,46,26,-56.52173913,9,NO
Y0LZ,6,22,16,-72.72727273,12,NO
R4NX,4,30,26,-86.66666667,9,NO
UZBV,21,4,-17,425,17,NO
LJU5,16,11,-5,45.45454545,16,NO
LZCW,49,92,43,-46.73913043,16,NO
0KO1,0,11,11,-100,17,NO
3I10,52,55,3,-5.454545455,16,NO
FFSE,1,56,55,-98.21428571,13,NO
GZUU,32,45,13,-28.88888889,13,YES
21FQ,5,42,37,-88.0952381,10,NO
VZXG,0,3,3,-100,14,NO
0U0B,14,54,40,-74.07407407,15,NO
XCCN,5,14,9,-64.28571429,10,NO
0F2E,68,93,25,-26.88172043,9,NO
XMSH,25,65,40,-61.53846154,10,NO
0U0B,10,54,44,-81.48148148,10,NO
3PMW,4,73,69,-94.52054795,10,NO
CIAW,36,92,56,-60.86956522,11,YES
VSJV,74,84,10,-11.9047619,13,NO
1PZ2,0,25,25,-100,11,NO
FFAU,4,7,3,-42.85714286,10,NO
WSZR,27,27,0,0,17,NO
Y0LZ,10,22,12,-54.54545455,14,NO
AHDH,4,7,3,-42.85714286,16,NO
XUDH,11,14,3,-21.42857143,9,NO
0AAH,0,49,49,-100,11,NO
FFAU,7,7,0,0,17,NO
VLDE,0,0,0,NaN,16,NO
JWUI,0,3,3,-100,16,NO
AHDH,5,7,2,-28.57142857,15,NO
H3XQ,33,48,15,-31.25,13,NO
2TRU,63,101,38,-37.62376238,13,NO
BF0G,15,70,55,-78.57142857,16,NO
0F2E,68,93,25,-26.88172043,12,NO
SUR1,12,27,15,-55.55555556,9,NO
FX4F,9,56,47,-83.92857143,16,NO
NRRO,22,61,39,-63.93442623,15,NO
1ZNS,1,24,23,-95.83333333,14,NO
3HLN,2,15,13,-86.66666667,16,NO
5T3E,13,34,21,-61.76470588,10,NO
DBZG,0,14,14,-100,13,NO
ZUZ3,4,55,51,-92.72727273,9,NO
CIAW,31,92,61,-66.30434783,15,YES
UH1P,0,58,58,-100,16,NO
C42A,71,96,25,-26.04166667,13,NO
J1IP,18,68,50,-73.52941176,9,NO
ZUZ3,8,55,47,-85.45454545,16,NO
AO1H,1,8,7,-87.5,10,NO
DBWM,4,14,10,-71.42857143,9,NO
3PMW,7,73,66,-90.4109589,15,NO
W1A3,49,70,21,-30,16,NO
1ROG,17,80,63,-78.75,10,NO
EE0S,56,72,16,-22.22222222,12,NO
WTKH,46,99,53,-53.53535354,16,NO
REZR,22,69,47,-68.11594203,9,NO
M5BI,12,14,2,-14.28571429,16,NO
UXWV,40,74,34,-45.94594595,10,NO
XCCN,6,14,8,-57.14285714,13,NO
AHDH,8,7,-1,14.28571429,10,NO
XCCN,3,14,11,-78.57142857,10,NO
3I10,54,55,1,-1.818181818,16,NO
G3XP,3,52,49,-94.23076923,16,NO
4U0Z,23,51,28,-54.90196078,16,NO
BRC2,4,18,14,-77.77777778,14,NO
JEKQ,4,0,-4,Infinity,11,NO
VZXG,0,3,3,-100,16,NO
ANNV,58,93,35,-37.6344086,16,NO
XIHC,41,71,30,-42.25352113,17,YES
BW5P,0,59,59,-100,14,NO
BRC2,4,18,14,-77.77777778,15,NO
AHDH,7,7,0,0,10,NO
UZBV,17,4,-13,325,11,NO
DH5J,19,24,5,-20.83333333,11,NO
XIHC,38,71,33,-46.47887324,10,NO
YVGA,34,73,39,-53.42465753,10,NO
0F2E,63,93,30,-32.25806452,10,NO
BEHY,83,98,15,-15.30612245,17,NO
ANNV,62,93,31,-33.33333333,16,NO
LOL4,23,47,24,-51.06382979,15,NO
21Y5,0,4,4,-100,16,NO
K2KI,0,12,12,-100,10,NO
BF0G,11,70,59,-84.28571429,12,NO
DBZG,0,14,14,-100,15,NO
Q3DH,94,92,-2,2.173913043,11,NO
GZUU,33,45,12,-26.66666667,10,NO
UBJP,21,59,38,-64.40677966,15,NO
HXA2,0,11,11,-100,15,NO
YCRV,51,70,19,-27.14285714,12,NO
JM3Q,69,85,16,-18.82352941,9,NO
UYP5,1,2,1,-50,9,NO
UZBV,19,4,-15,375,15,NO
XIQY,94,67,-27,40.29850746,10,NO
11H1,52,94,42,-44.68085106,14,NO
S0PH,3,9,6,-66.66666667,14,NO
AHDH,6,7,1,-14.28571429,12,NO
JQTM,24,60,36,-60,12,NO
OHBR,8,77,69,-89.61038961,13,NO
LJU5,12,11,-1,9.090909091,15,NO
ANNV,58,93,35,-37.6344086,9,NO
21Y5,0,4,4,-100,9,NO
UUYC,14,11,-3,27.27272727,9,NO
BW5P,0,59,59,-100,10,NO
DBLL,42,98,56,-57.14285714,10,NO
YVGA,35,73,38,-52.05479452,15,NO
SWDN,0,7,7,-100,16,NO
0AAH,0,49,49,-100,12,NO
V20F,0,53,53,-100,14,NO
HKPE,0,0,0,NaN,12,NO
B5YG,11,0,-11,Infinity,15,NO
R4NX,2,30,28,-93.33333333,12,NO
HIRY,8,19,11,-57.89473684,17,NO
ALNY,79,91,12,-13.18681319,14,NO
3PMW,2,73,71,-97.26027397,13,NO
DBWM,4,14,10,-71.42857143,9,NO
GHRC,77,82,5,-6.097560976,10,NO
OKIB,49,59,10,-16.94915254,9,NO
K2KI,0,12,12,-100,17,NO
HXA2,0,11,11,-100,17,NO
L3AP,15,46,31,-67.39130435,11,NO
DBWM,0,14,14,-100,10,NO
GARC,23,46,23,-50,15,NO
5LCH,67,92,25,-27.17391304,10,NO
CIAW,27,92,65,-70.65217391,12,NO
SUR1,12,27,15,-55.55555556,11,NO
3I10,54,55,1,-1.818181818,10,NO
WK0Z,2,42,40,-95.23809524,12,NO
AO1H,0,8,8,-100,13,NO
VLDE,0,0,0,NaN,16,NO
G3XP,6,52,46,-88.46153846,12,NO
C42A,73,96,23,-23.95833333,12,NO
UXWV,43,74,31,-41.89189189,12,NO
2T0Y,4,11,7,-63.63636364,12,NO
2TRU,63,101,38,-37.62376238,16,NO
MFHL,36,91,55,-60.43956044,16,NO
EE0S,55,72,17,-23.61111111,15,NO
L3AP,19,46,27,-58.69565217,13,NO
LZCW,47,92,45,-48.91304348,10,NO
Y0LZ,2,22,20,-90.90909091,14,NO
WTKH,47,99,52,-52.52525253,14,NO
AXTV,13,6,-7,116.6666667,12,NO
LZCW,50,92,42,-45.65217391,14,NO
21Y5,0,4,4,-100,14,NO
XUDH,9,14,5,-35.71428571,10,NO
SUR1,9,27,18,-66.66666667,13,NO
H3XQ,33,48,15,-31.25,16,NO
JEKQ,0,0,0,NaN,13,NO
21Y5,1,4,3,-75,17,NO
JQTM,22,60,38,-63.33333333,17,NO
0U0B,12,54,42,-77.77777778,11,NO
SWDN,1,7,6,-85.71428571,12,NO
XX45,16,4,-12,300,9,NO
DBWM,4,14,10,-71.42857143,11,NO
AO1H,3,8,5,-62.5,16,NO
UYP5,5,2,-3,150,15,NO
UBJP,20,59,39,-66.10169492,13,NO
0KO1,0,11,11,-100,10,NO
KV5X,12,39,27,-69.23076923,17,NO
QXY5,13,27,14,-51.85185185,12,NO
3I10,56,55,-1,1.818181818,13,NO
SKGG,21,34,13,-38.23529412,14,NO
DQTM,29,50,21,-42,12,NO
3IP1,13,5,-8,160,9,NO
VSJV,75,84,9,-10.71428571,17,NO
BW5P,0,59,59,-100,15,NO
CU14,2,26,24,-92.30769231,11,NO
HKPE,2,0,-2,Infinity,15,NO
BW5P,1,59,58,-98.30508475,9,NO
YCRV,54,70,16,-22.85714286,17,NO
3PMW,0,73,73,-100,15,NO
5LCH,70,92,22,-23.91304348,16,NO
5T3E,14,34,20,-58.82352941,14,NO
3G3Y,1,0,-1,Infinity,16,NO
JEKQ,1,0,-1,Infinity,11,NO
11H1,50,94,44,-46.80851064,15,NO
VSJV,79,84,5,-5.952380952,11,NO
FFAU,9,7,-2,28.57142857,9,NO
K2KI,0,12,12,-100,11,NO
R4NX,0,30,30,-100,12,NO
BRC2,1,18,17,-94.44444444,12,NO
UNU4,12,18,6,-33.33333333,17,NO
UZBV,18,4,-14,350,14,NO
XMSH,23,65,42,-64.61538462,9,NO
GSWR,0,10,10,-100,11,NO
AHDH,9,7,-2,28.57142857,14,NO
SKGG,23,34,11,-32.35294118,11,NO
1PZ2,4,25,21,-84,11,NO
XX45,13,4,-9,225,9,NO
21FQ,5,42,37,-88.0952381,17,NO
NRRO,17,61,44,-72.13114754,14,NO
FFAU,9,7,-2,28.57142857,13,NO
3IP1,9,5,-4,80,14,NO
W1A3,50,70,20,-28.57142857,14,NO
M5BI,14,14,0,0,14,NO
4U0Z,24,51,27,-52.94117647,13,NO
2T0Y,8,11,3,-27.27272727,10,NO
WK0Z,1,42,41,-97.61904762,13,NO
BEHY,80,98,18,-18.36734694,9,NO
HKPE,0,0,0,NaN,13,NO
M5BI,10,14,4,-28.57142857,15,NO
ZUZ3,3,55,52,-94.54545455,9,NO
OKIB,51,59,8,-13.55932203,10,NO
ANNV,57,93,36,-38.70967742,14,NO
K2KI,0,12,12,-100,16,NO
FX4F,11,56,45,-80.35714286,14,NO
UH1P,0,58,58,-100,16,NO
LZCW,51,92,41,-44.56521739,9,NO
4U0Z,27,51,24,-47.05882353,14,NO
XUDH,12,14,2,-14.28571429,15,NO
DBZG,1,14,13,-92.85714286,11,NO
GHRC,81,82,1,-1.219512195,12,NO
Q3DH,90,92,2,-2.173913043,14,NO
YCRV,52,70,18,-25.71428571,11,NO
JWUI,0,3,3,-100,15,NO
J1IP,19,68,49,-72.05882353,13,NO
BF0G,12,70,58,-82.85714286,13,NO
XX45,16,4,-12,300,9,NO
VSJV,76,84,8,-9.523809524,9,NO
FFSE,0,56,56,-100,11,NO
3I10,58,55,-3,5.454545455,10,NO
C42A,71,96,25,-26.04166667,10,NO
UZBV,18,4,-14,350,13,NO
Y0LZ,0,22,22,-100,11,NO
SUR1,13,27,14,-51.85185185,10,NO
0U0B,16,54,38,-70.37037037,9,NO
GHRC,83,82,-1,1.219512195,9,NO
XIHC,37,71,34,-47.88732394,15,NO
JM3Q,72,85,13,-15.29411765,9,NO
JQTM,17,60,43,-71.66666667,11,NO
DQTM,25,50,25,-50,14,NO
XIHC,41,71,30,-42.25352113,9,YES
DH5J,17,24,7,-29.16666667,17,NO
LOL4,18,47,29,-61.70212766,15,NO
KV5X,14,39,25,-64.1025641,12,NO
OHBR,4,77,73,-94.80519481,12,NO
JEKQ,4,0,-4,Infinity,9,NO
XCCN,5,14,9,-64.28571429,11,NO
UYP5,5,2,-3,150,9,NO
DBLL,43,98,55,-56.12244898,11,NO
UXWV,45,74,29,-39.18918919,10,NO
YVGA,36,73,37,-50.68493151,15,NO
WSZR,23,27,4,-14.81481481,12,NO
0KO1,4,11,7,-63.63636364,10,NO
1ZNS,0,24,24,-100,15,NO
3HLN,1,15,14,-93.33333333,11,NO
WTKH,49,99,50,-50.50505051,14,NO
VZXG,0,3,3,-100,9,NO
GARC,26,46,20,-43.47826087,11,NO
3PMW,4,73,69,-94.52054795,13,NO
0F2E,67,93,26,-27.95698925,10,NO
EE0S,55,72,17,-23.61111111,13,NO
2TRU,61,101,40,-39.6039604,10,NO
AO1H,6,8,2,-25,14,NO
UYP5,9,2,-7,350,17,NO
ANNV,58,93,35,-37.6344086,17,NO
SWDN,4,7,3,-42.85714286,10,NO
5LCH,73,92,19,-20.65217391,16,NO
S0PH,4,9,5,-55.55555556,17,NO
3I10,57,55,-2,3.636363636,14,NO
1ROG,12,80,68,-85,13,NO
CIAW,27,92,65,-70.65217391,17,NO
VLDE,0,0,0,NaN,16,NO
XX45,11,4,-7,175,10,NO
V20F,0,53,53,-100,12,NO
VLDE,0,0,0,NaN,12,NO
BRC2,0,18,18,-100,15,NO
GZUU,29,45,16,-35.55555556,16,NO
11H1,54,94,40,-42.55319149,17,NO
5T3E,15,34,19,-55.88235294,14,NO
3I10,52,55,3,-5.454545455,15,NO
WK0Z,0,42,42,-100,12,NO
2TRU,62,101,39,-38.61386139,9,NO
JQTM,13,60,47,-78.33333333,10,NO
REZR,21,69,48,-69.56521739,13,NO
L3AP,13,46,33,-71.73913043,14,NO
GZUU,27,45,18,-40,17,NO
0AAH,3,49,46,-93.87755102,14,NO
JM3Q,68,85,17,-20,15,NO
GHRC,86,82,-4,4.87804878,16,NO
OHBR,8,77,69,-89.61038961,11,NO
UNU4,16,18,2,-11.11111111,12,NO
XCCN,3,14,11,-78.57142857,9,NO
C42A,74,96,22,-22.91666667,12,NO
K2KI,0,12,12,-100,15,NO
DBLL,38,98,60,-61.2244898,13,YES
DQTM,25,50,25,-50,9,NO
UXWV,44,74,30,-40.54054054,9,NO
Y0LZ,0,22,22,-100,13,NO
YCRV,47,70,23,-32.85714286,12,NO
XIQY,90,67,-23,34.32835821,13,NO
1PZ2,8,25,17,-68,13,NO
Q3DH,86,92,6,-6.52173913,10,NO
KV5X,17,39,22,-56.41025641,11,NO
FFAU,5,7,2,-28.57142857,12,NO
VSJV,77,84,7,-8.333333333,11,NO
XIHC,40,71,31,-43.66197183,10,NO
HXA2,3,11,8,-72.72727273,9,NO
UYP5,5,2,-3,150,13,NO
VSJV,75,84,9,-10.71428571,10,NO
GSWR,0,10,10,-100,12,NO
G3XP,10,52,42,-80.76923077,9,NO
ANNV,54,93,39,-41.93548387,12,NO
AO1H,2,8,6,-75,12,NO
Y0LZ,0,22,22,-100,9,NO
UXWV,45,74,29,-39.18918919,10,NO
21FQ,3,42,39,-92.85714286,15,NO
1ROG,13,80,67,-83.75,13,NO
GARC,28,46,18,-39.13043478,15,NO
LJU5,16,11,-5,45.45454545,16,NO
ALNY,83,91,8,-8.791208791,12,NO
Y0LZ,1,22,21,-95.45454545,12,NO
21Y5,4,4,0,0,9,NO
B5YG,9,0,-9,Infinity,10,NO
5T3E,10,34,24,-70.58823529,13,NO
HKPE,1,0,-1,Infinity,12,NO
V20F,0,53,53,-100,13,NO
3G3Y,0,0,0,NaN,14,NO
AXTV,9,6,-3,50,17,NO
3HLN,0,15,15,-100,14,NO
0U0B,20,54,34,-62.96296296,9,NO
R4NX,2,30,28,-93.33333333,13,NO
AXTV,10,6,-4,66.66666667,11,NO
2TRU,62,101,39,-38.61386139,13,NO
XCCN,5,14,9,-64.28571429,13,NO
WSZR,20,27,7,-25.92592593,16,NO
J1IP,23,68,45,-66.17647059,10,NO
Y0LZ,0,22,22,-100,14,NO
HKPE,2,0,-2,Infinity,14,NO
HIRY,4,19,15,-78.94736842,13,NO
UH1P,4,58,54,-93.10344828,13,NO
G3XP,7,52,45,-86.53846154,17,NO
OHBR,3,77,74,-96.1038961,11,NO
DQTM,26,50,24,-48,17,NO
NRRO,14,61,47,-77.04918033,16,NO
VZXG,1,3,2,-66.66666667,17,NO
2T0Y,3,11,8,-72.72727273,12,NO
SWDN,2,7,5,-71.42857143,10,NO
UUYC,11,11,0,0,13,NO
SUR1,12,27,15,-55.55555556,11,NO
3IP1,10,5,-5,100,10,NO
21FQ,5,42,37,-88.0952381,17,NO
1ZNS,0,24,24,-100,15,NO
MFHL,39,91,52,-57.14285714,16,NO
DBZG,5,14,9,-64.28571429,12,NO
XCCN,8,14,6,-42.85714286,13,NO
XMSH,25,65,40,-61.53846154,16,NO
0AAH,5,49,44,-89.79591837,17,NO
SKGG,27,34,7,-20.58823529,10,NO
EE0S,57,72,15,-20.83333333,15,NO
EE0S,52,72,20,-27.77777778,15,NO
M5BI,12,14,2,-14.28571429,14,NO
VZXG,0,3,3,-100,15,NO
G3XP,13,52,39,-75,12,NO
AHDH,4,7,3,-42.85714286,11,NO
YCRV,47,70,23,-32.85714286,10,NO
W1A3,50,70,20,-28.57142857,14,NO
G3XP,11,52,41,-78.84615385,12,NO
LOL4,21,47,26,-55.31914894,17,NO
H3XQ,37,48,11,-22.91666667,12,NO
LJU5,11,11,0,0,13,NO
UBJP,22,59,37,-62.71186441,13,NO
FFSE,0,56,56,-100,9,NO
4U0Z,24,51,27,-52.94117647,16,NO
V20F,0,53,53,-100,16,NO
